               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 114,            0.035981,            0.039123,           0.0063953,             0.87792,             0.86254,             0.92717,             0.65945,            0.032878,            0.022088,           0.0032419,           0.0057327,           0.0057327,            0.013833
                 115,            0.036424,            0.045649,           0.0062086,             0.91718,             0.86938,             0.92962,             0.68069,            0.030743,            0.021843,            0.003238,            0.005752,            0.005752,            0.013052
                 116,            0.036353,            0.039974,           0.0069574,             0.90338,             0.87024,             0.92489,             0.68156,             0.03106,            0.021825,            0.003171,           0.0057708,           0.0057708,            0.012271
                 117,            0.036968,            0.042522,           0.0059939,             0.91322,             0.86262,              0.9274,             0.65722,            0.032427,            0.022089,           0.0032064,           0.0057891,           0.0057891,            0.011489
                 118,            0.038292,            0.041177,           0.0056928,             0.89037,             0.85624,                0.92,             0.61506,            0.035082,            0.022587,           0.0032729,           0.0058068,           0.0058068,            0.010707
                 119,            0.036768,            0.042322,           0.0063969,             0.87239,              0.8619,             0.92199,             0.65508,            0.032749,            0.022101,           0.0033571,            0.005824,            0.005824,            0.009924
                 120,            0.038212,            0.044314,           0.0062476,             0.87545,             0.85663,              0.9078,             0.64162,            0.033258,            0.022201,            0.003311,           0.0058407,           0.0058407,           0.0091407
                 121,            0.039589,            0.045317,           0.0069868,              0.8751,             0.85931,             0.91231,               0.662,            0.033001,            0.021984,           0.0032672,           0.0058568,           0.0058568,           0.0083568
                 122,             0.03955,            0.044139,           0.0061989,             0.88601,             0.87772,             0.92684,             0.65592,            0.033232,            0.022264,           0.0033435,           0.0058724,           0.0058724,           0.0075724
                 123,            0.039513,            0.042163,           0.0062303,             0.91942,             0.83885,             0.92865,             0.66153,            0.031996,            0.021702,           0.0033629,           0.0058875,           0.0058875,           0.0067875
                 124,            0.036946,            0.038209,           0.0068941,              0.8508,             0.89118,             0.92923,             0.66244,            0.031492,            0.021641,           0.0034157,           0.0059021,           0.0059021,           0.0060021
                 125,            0.037105,            0.048586,           0.0063164,             0.88373,             0.87331,             0.93035,             0.66321,            0.030635,            0.021511,           0.0034032,            0.005875,            0.005875,            0.005875
                 126,            0.036035,            0.037471,           0.0070651,             0.88821,             0.85627,              0.9318,             0.64831,            0.031357,            0.021801,           0.0034302,            0.005875,            0.005875,            0.005875
                 127,            0.036453,             0.03901,           0.0060429,             0.89009,               0.878,              0.9371,             0.66623,            0.030856,            0.021918,           0.0034204,            0.005842,            0.005842,            0.005842
                 128,            0.037081,            0.043862,           0.0063367,             0.88123,             0.89051,             0.93535,              0.6488,            0.031663,            0.022058,           0.0033953,            0.005809,            0.005809,            0.005809
                 129,            0.036514,            0.044921,            0.005614,             0.91489,             0.88219,             0.94401,             0.67054,            0.030137,            0.021708,           0.0033974,            0.005776,            0.005776,            0.005776
                 130,            0.034756,            0.040608,           0.0069764,             0.90648,             0.87931,              0.9277,             0.65852,            0.030722,              0.0222,           0.0033846,            0.005743,            0.005743,            0.005743
                 131,            0.036537,            0.042929,           0.0063951,             0.89669,             0.88158,                0.93,             0.67005,            0.030992,            0.022197,           0.0033177,             0.00571,             0.00571,             0.00571
                 132,            0.035992,              0.0384,           0.0057358,             0.90571,             0.86273,               0.929,             0.66186,             0.03177,            0.022082,           0.0032715,            0.005677,            0.005677,            0.005677
                 133,            0.036972,            0.040301,           0.0064411,             0.87881,             0.86055,              0.9309,             0.66181,             0.03194,            0.022323,           0.0032567,            0.005644,            0.005644,            0.005644
                 134,            0.036702,            0.046293,           0.0063408,             0.89374,             0.86234,             0.92516,             0.65273,            0.032498,            0.022834,           0.0032248,            0.005611,            0.005611,            0.005611
                 135,            0.038017,            0.041691,           0.0061145,             0.90723,             0.86287,             0.93808,             0.66609,            0.032037,            0.022505,            0.003253,            0.005578,            0.005578,            0.005578
                 136,            0.037994,            0.045159,           0.0059399,             0.89108,             0.87503,               0.939,             0.63226,            0.034233,            0.022823,            0.003288,            0.005545,            0.005545,            0.005545
                 137,            0.038267,            0.039431,            0.006423,             0.89078,              0.8705,             0.92725,             0.66821,            0.032133,            0.022378,           0.0033235,            0.005512,            0.005512,            0.005512
                 138,            0.037593,            0.041539,           0.0067839,             0.87123,              0.8906,             0.92954,             0.64813,            0.032446,             0.02236,           0.0033131,            0.005479,            0.005479,            0.005479
                 139,              0.0356,            0.037052,           0.0062761,             0.87993,             0.89361,             0.92517,               0.653,            0.032545,             0.02265,            0.003306,            0.005446,            0.005446,            0.005446
                 140,            0.037798,            0.041503,            0.005808,             0.88788,             0.89286,             0.93463,             0.65901,            0.030772,            0.022758,           0.0033441,            0.005413,            0.005413,            0.005413
                 141,            0.035368,            0.038472,           0.0060057,             0.88768,             0.89423,             0.93903,             0.66097,            0.031747,            0.022635,            0.003345,             0.00538,             0.00538,             0.00538
                 142,            0.036892,            0.039023,           0.0061132,             0.86005,             0.91543,             0.93862,             0.67905,            0.030556,            0.022476,           0.0033204,            0.005347,            0.005347,            0.005347
                 143,            0.035839,            0.040347,           0.0064075,             0.86099,             0.91876,             0.93927,             0.67628,            0.030503,            0.022545,           0.0032305,            0.005314,            0.005314,            0.005314
                 144,            0.036322,            0.043838,            0.005843,             0.91286,             0.87881,             0.94765,             0.68578,            0.030826,            0.022374,            0.003137,            0.005281,            0.005281,            0.005281
                 145,            0.035208,            0.040841,           0.0057434,             0.91371,             0.88397,             0.93824,             0.67356,            0.030459,            0.021904,           0.0030796,            0.005248,            0.005248,            0.005248
                 146,            0.035612,            0.037735,           0.0061195,             0.92967,             0.86586,             0.93414,              0.6652,            0.030151,             0.02159,           0.0029885,            0.005215,            0.005215,            0.005215
                 147,            0.034447,            0.038813,           0.0053359,             0.85296,             0.91751,             0.93039,             0.66009,            0.029921,            0.021494,           0.0029384,            0.005182,            0.005182,            0.005182
                 148,            0.036352,            0.040923,           0.0057081,             0.83596,             0.92237,             0.93854,             0.68328,            0.029795,             0.02154,           0.0028938,            0.005149,            0.005149,            0.005149
                 149,            0.035359,            0.043844,           0.0058621,             0.89076,             0.88999,             0.93483,             0.66856,            0.030006,            0.021491,            0.002906,            0.005116,            0.005116,            0.005116
                 150,            0.034633,            0.041539,           0.0058963,             0.89126,             0.89322,             0.93288,             0.69261,            0.029214,            0.021115,           0.0028882,            0.005083,            0.005083,            0.005083
                 151,            0.033717,            0.038239,           0.0058542,             0.90532,             0.87848,             0.93885,             0.69253,            0.030027,            0.021069,           0.0029184,             0.00505,             0.00505,             0.00505
                 152,            0.034783,            0.040895,           0.0060903,             0.85459,             0.93613,             0.94847,             0.69663,            0.029223,            0.021037,           0.0029188,            0.005017,            0.005017,            0.005017
                 153,             0.03402,            0.039646,           0.0059729,             0.85463,             0.93227,             0.95122,             0.69215,            0.029152,            0.020959,           0.0029029,            0.004984,            0.004984,            0.004984
                 154,            0.035107,            0.037798,           0.0056326,             0.84426,             0.93943,             0.95471,             0.70269,            0.028874,            0.021008,           0.0028887,            0.004951,            0.004951,            0.004951
                 155,            0.033931,            0.038882,           0.0047204,             0.91407,             0.87389,             0.95069,             0.69381,            0.029073,            0.020815,           0.0028482,            0.004918,            0.004918,            0.004918
                 156,            0.034025,            0.036383,           0.0050859,             0.88967,              0.8958,             0.94098,             0.67194,            0.031601,            0.020957,           0.0028328,            0.004885,            0.004885,            0.004885
                 157,            0.036458,            0.040069,           0.0051011,             0.88571,             0.89763,             0.93346,             0.66528,            0.032721,            0.021066,           0.0028585,            0.004852,            0.004852,            0.004852
                 158,              0.0357,            0.038353,           0.0055241,             0.90005,             0.89001,             0.93899,             0.70041,            0.030346,            0.020607,           0.0028939,            0.004819,            0.004819,            0.004819
                 159,            0.037469,             0.04072,           0.0060001,             0.92695,             0.88373,             0.95317,             0.70312,            0.030562,            0.020681,           0.0029191,            0.004786,            0.004786,            0.004786
                 160,            0.036038,            0.042704,           0.0059064,             0.89892,             0.89133,              0.9424,             0.67882,            0.029929,            0.020526,           0.0029317,            0.004753,            0.004753,            0.004753
