               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 190,            0.026679,            0.012817,                   0,                   0,                   0,                   0,                   0,                   0,            0.005838,                   0,           0.0002267,           0.0002267,            0.062127
                 191,            0.026862,            0.011734,                   0,                   0,                   0,                   0,                   0,                   0,           0.0058669,                   0,          0.00020893,          0.00020893,            0.061909
                 192,            0.027744,            0.012755,                   0,                   0,                   0,                   0,                   0,                   0,           0.0058567,                   0,          0.00019096,          0.00019096,            0.061691
                 193,            0.027878,            0.013679,                   0,                   0,                   0,                   0,                   0,                   0,           0.0059119,                   0,           0.0001728,           0.0001728,            0.061473
                 194,            0.026767,            0.013544,                   0,                   0,                   0,                   0,                   0,                   0,           0.0060086,                   0,          0.00015443,          0.00015443,            0.061254
                 195,            0.026416,            0.012069,                   0,                   0,                   0,                   0,                   0,                   0,           0.0060617,                   0,          0.00013587,          0.00013587,            0.061036
                 196,            0.026819,            0.012223,                   0,                   0,                   0,                   0,                   0,                   0,           0.0061077,                   0,          0.00011711,          0.00011711,            0.060817
                 197,             0.02803,            0.010839,                   0,                   0,                   0,                   0,                   0,                   0,           0.0061382,                   0,          9.8158e-05,          9.8158e-05,            0.060598
                 198,            0.023905,            0.011763,                   0,                   0,                   0,                   0,                   0,                   0,           0.0061586,                   0,          7.9003e-05,          7.9003e-05,            0.060379
                 199,            0.025732,            0.012605,                   0,                   0,                   0,                   0,                   0,                   0,           0.0061502,                   0,          5.9651e-05,          5.9651e-05,             0.06016
