               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,            0.039773,            0.046767,           0.0084555,              0.9032,             0.79258,              0.8703,             0.61307,            0.034803,            0.027255,           0.0037265,             0.00272,             0.00272,             0.07162
                  39,            0.039643,            0.045009,           0.0080699,             0.89412,             0.77436,             0.86678,             0.61051,            0.035343,            0.027208,           0.0036787,           0.0027794,           0.0027794,            0.070879
                  40,            0.041539,            0.053332,            0.008912,             0.91292,              0.7831,             0.87356,              0.6216,            0.034973,            0.027392,           0.0037074,           0.0028384,           0.0028384,            0.070138
                  41,            0.038822,            0.045305,           0.0076145,             0.90164,             0.78717,              0.8741,             0.62225,            0.034814,             0.02713,            0.003706,           0.0028967,           0.0028967,            0.069397
                  42,            0.039008,            0.046451,           0.0088177,              0.9048,             0.78465,             0.87342,              0.6076,            0.035925,            0.026895,            0.003655,           0.0029546,           0.0029546,            0.068655
                  43,            0.040397,            0.046331,           0.0078739,              0.8862,             0.79702,             0.87168,              0.6012,            0.036766,            0.026908,           0.0036737,           0.0030119,           0.0030119,            0.067912
                  44,            0.037704,            0.049447,           0.0080163,             0.87254,             0.79868,              0.8683,             0.62379,            0.035692,            0.026726,           0.0036636,           0.0030687,           0.0030687,            0.067169
                  45,            0.037594,            0.048687,           0.0077797,             0.88288,             0.80553,             0.87239,             0.61236,            0.034905,            0.026762,            0.003643,            0.003125,            0.003125,            0.066425
                  46,            0.039163,            0.051563,           0.0087003,             0.87444,             0.82731,             0.87966,             0.62611,            0.034468,            0.026555,           0.0035811,           0.0031808,           0.0031808,            0.065681
                  47,            0.039316,            0.047658,            0.008745,             0.86468,              0.8273,              0.8808,             0.62925,            0.034642,            0.026394,           0.0035244,            0.003236,            0.003236,            0.064936
                  48,            0.038352,             0.04411,           0.0078394,             0.89035,             0.80169,             0.88418,             0.62618,            0.034997,            0.026367,           0.0036129,           0.0032907,           0.0032907,            0.064191
                  49,            0.038488,            0.049868,            0.008001,              0.8437,             0.83125,             0.88124,             0.61781,             0.03579,            0.026139,           0.0034664,           0.0033448,           0.0033448,            0.063445
                  50,            0.038963,             0.04718,           0.0073752,             0.87362,               0.818,             0.88764,             0.60722,            0.035649,               0.026,            0.003364,           0.0033985,           0.0033985,            0.062698
                  51,            0.040885,            0.050473,            0.007707,              0.8927,             0.82518,             0.89216,             0.63803,            0.034214,            0.025678,           0.0032845,           0.0034516,           0.0034516,            0.061952
                  52,            0.038603,             0.04761,           0.0069059,              0.8979,             0.81561,             0.88851,              0.6363,            0.034303,            0.025389,           0.0032555,           0.0035041,           0.0035041,            0.061204
                  53,            0.038695,            0.048056,           0.0072864,             0.89879,             0.81839,             0.89107,             0.62819,            0.034131,            0.024896,           0.0032312,           0.0035562,           0.0035562,            0.060456
                  54,            0.037808,            0.045637,           0.0071022,             0.91398,             0.80549,              0.8988,             0.64198,            0.035706,            0.024813,           0.0032565,           0.0036077,           0.0036077,            0.059708
                  55,            0.038366,            0.045048,           0.0074635,             0.91712,             0.80621,             0.89375,             0.64571,            0.033567,            0.024719,           0.0032627,           0.0036587,           0.0036587,            0.058959
                  56,            0.038248,             0.04576,           0.0077518,             0.88297,             0.83318,             0.89675,             0.65104,            0.033744,             0.02478,           0.0032323,           0.0037092,           0.0037092,            0.058209
                  57,             0.03621,            0.048632,           0.0070239,             0.87449,             0.83706,             0.89738,             0.64671,            0.033678,             0.02463,           0.0031588,           0.0037591,           0.0037591,            0.057459
                  58,            0.038077,            0.043795,           0.0076014,             0.87953,             0.81832,             0.89473,              0.6429,            0.033432,            0.024918,           0.0032519,           0.0038085,           0.0038085,            0.056709
                  59,            0.039109,            0.046899,           0.0069973,             0.84891,             0.82139,             0.89259,             0.63557,            0.033853,            0.024573,           0.0031958,           0.0038574,           0.0038574,            0.055957
                  60,            0.038413,            0.042688,           0.0077076,             0.89701,             0.81877,              0.8927,             0.63757,            0.034062,            0.024883,           0.0031609,           0.0039057,           0.0039057,            0.055206
                  61,            0.037193,            0.044979,           0.0067546,             0.87463,             0.84256,             0.89747,             0.63007,            0.033565,            0.024935,           0.0031188,           0.0039536,           0.0039536,            0.054454
                  62,            0.037615,            0.049636,           0.0068119,             0.85036,             0.81179,             0.87259,             0.60674,            0.037092,             0.02473,            0.003137,           0.0040009,           0.0040009,            0.053701
                  63,            0.041478,            0.044779,           0.0064704,             0.88204,             0.80376,             0.88359,             0.58579,            0.037726,            0.024804,           0.0031254,           0.0040476,           0.0040476,            0.052948
                  64,            0.043092,            0.046051,           0.0076917,             0.89046,             0.83303,             0.89966,             0.62551,            0.034711,            0.024555,           0.0031056,           0.0040939,           0.0040939,            0.052194
                  65,            0.037519,            0.046918,           0.0072669,             0.89046,             0.83875,             0.89507,             0.62063,            0.034355,            0.024637,           0.0031387,           0.0041396,           0.0041396,             0.05144
                  66,            0.039283,            0.046035,           0.0071393,              0.9117,             0.83514,             0.90126,             0.63826,            0.034585,            0.024526,           0.0032307,           0.0041848,           0.0041848,            0.050685
                  67,            0.039117,            0.049958,           0.0074873,             0.91343,             0.83329,             0.89956,             0.63995,            0.033432,            0.024462,           0.0032954,           0.0042294,           0.0042294,            0.049929
                  68,            0.037384,            0.043707,           0.0076176,             0.85376,             0.83434,             0.89367,              0.6343,            0.035515,            0.024406,           0.0033667,           0.0042736,           0.0042736,            0.049174
                  69,            0.040601,            0.048462,           0.0073817,             0.87503,             0.86141,             0.90971,             0.65359,            0.034274,            0.024346,           0.0032514,           0.0043172,           0.0043172,            0.048417
                  70,             0.03981,            0.044558,           0.0075229,             0.88039,             0.83457,             0.90587,             0.65469,            0.033399,            0.024144,           0.0031947,           0.0043602,           0.0043602,             0.04766
                  71,            0.038322,            0.045883,           0.0080808,             0.89308,             0.84803,             0.90932,             0.66359,            0.032408,            0.023871,           0.0032053,           0.0044028,           0.0044028,            0.046903
                  72,            0.037255,            0.041136,           0.0064734,             0.91597,             0.82971,             0.90809,             0.64602,            0.034384,            0.023768,           0.0032388,           0.0044448,           0.0044448,            0.046145
                  73,            0.040634,            0.041744,           0.0078728,             0.90424,             0.83845,             0.90562,             0.64794,            0.033555,            0.023568,           0.0033228,           0.0044863,           0.0044863,            0.045386
                  74,            0.038377,            0.047206,           0.0069949,             0.91946,             0.83373,             0.90499,             0.63732,            0.033589,            0.023513,           0.0034286,           0.0045272,           0.0045272,            0.044627
                  75,            0.038249,            0.044015,           0.0069039,              0.9081,             0.84171,             0.90766,             0.63286,            0.034573,            0.023815,           0.0034378,           0.0045677,           0.0045677,            0.043868
                  76,            0.038764,            0.041126,           0.0067633,             0.89568,             0.85074,             0.91161,             0.64595,             0.03389,            0.023792,           0.0034223,           0.0046076,           0.0046076,            0.043108
                  77,            0.038287,            0.042828,            0.006975,             0.92043,             0.84259,             0.91612,             0.66401,            0.032059,            0.023686,           0.0034059,            0.004647,            0.004647,            0.042347
                  78,            0.038075,            0.044188,           0.0070923,             0.93581,             0.83878,             0.91052,              0.6588,            0.033158,            0.023558,           0.0032558,           0.0046858,           0.0046858,            0.041586
                  79,            0.038766,            0.045109,           0.0064483,             0.89723,             0.86162,             0.91325,             0.64976,            0.033137,            0.023547,            0.003245,           0.0047241,           0.0047241,            0.040824
                  80,            0.037324,            0.046601,           0.0062687,             0.92361,             0.84393,             0.91828,             0.65868,            0.032434,            0.023543,           0.0032083,           0.0047619,           0.0047619,            0.040062
                  81,            0.037828,            0.044645,           0.0069509,             0.90028,             0.85576,               0.911,             0.64857,            0.032063,            0.023229,           0.0031947,           0.0047992,           0.0047992,            0.039299
                  82,            0.037142,            0.040046,           0.0064045,             0.89793,             0.84347,             0.91584,              0.6416,            0.033468,            0.023017,           0.0032162,           0.0048359,           0.0048359,            0.038536
                  83,            0.036931,            0.042274,           0.0070143,              0.9165,             0.84691,             0.92018,             0.64668,            0.032488,            0.023353,            0.003271,           0.0048721,           0.0048721,            0.037772
                  84,            0.039236,            0.040593,           0.0062826,             0.87458,             0.85549,             0.90798,             0.61797,            0.035523,            0.023527,           0.0032499,           0.0049078,           0.0049078,            0.037008
                  85,            0.043323,            0.045105,           0.0069444,             0.91599,             0.83216,             0.91705,             0.63136,            0.034912,            0.023643,           0.0033531,            0.004943,            0.004943,            0.036243
                  86,            0.038768,            0.040152,           0.0066223,             0.92114,             0.83653,             0.91454,             0.62966,            0.035401,              0.0233,           0.0033975,           0.0049776,           0.0049776,            0.035478
                  87,            0.038804,            0.042588,           0.0074609,             0.89688,              0.8538,             0.91725,             0.63391,            0.033866,            0.022907,           0.0034318,           0.0050117,           0.0050117,            0.034712
                  88,            0.039123,            0.043311,            0.007274,              0.9094,             0.86328,             0.92625,             0.63202,            0.035017,            0.023182,           0.0035179,           0.0050453,           0.0050453,            0.033945
                  89,             0.03666,             0.04244,           0.0071741,             0.90021,             0.85583,               0.919,             0.64199,            0.031726,            0.022736,           0.0034735,           0.0050783,           0.0050783,            0.033178
                  90,            0.037838,            0.041199,           0.0070058,             0.91352,              0.8529,             0.91999,             0.65489,            0.031753,            0.022547,           0.0033668,           0.0051108,           0.0051108,            0.032411
                  91,            0.038488,             0.04091,           0.0069438,             0.89951,             0.87004,             0.91702,             0.64613,            0.032502,            0.022753,            0.003319,           0.0051428,           0.0051428,            0.031643
                  92,            0.036836,            0.041162,           0.0066447,             0.92036,             0.84227,             0.92442,               0.656,             0.03258,            0.023193,           0.0033139,           0.0051743,           0.0051743,            0.030874
                  93,            0.040111,            0.043083,           0.0062796,             0.91044,             0.82273,             0.91151,             0.58724,            0.036125,            0.022967,           0.0032685,           0.0052052,           0.0052052,            0.030105
                  94,            0.039626,            0.044259,           0.0061399,             0.90122,             0.85191,             0.92021,             0.63485,            0.033862,            0.022838,           0.0033921,           0.0052356,           0.0052356,            0.029336
                  95,            0.036978,            0.043072,           0.0059024,             0.91556,             0.85547,             0.92894,             0.65919,            0.032243,            0.022542,            0.003412,           0.0052655,           0.0052655,            0.028565
                  96,            0.038542,            0.046376,            0.006622,             0.92699,             0.84227,             0.92682,             0.63623,            0.033979,            0.023245,           0.0033995,           0.0052948,           0.0052948,            0.027795
                  97,            0.039073,            0.038151,           0.0070212,             0.88905,             0.87747,             0.93259,             0.65651,            0.034165,            0.023037,            0.003409,           0.0053236,           0.0053236,            0.027024
                  98,            0.036349,            0.043723,           0.0068991,             0.93376,             0.84207,             0.93162,             0.65987,            0.031994,            0.023093,           0.0034109,           0.0053519,           0.0053519,            0.026252
                  99,            0.036758,            0.042673,           0.0061616,             0.89594,             0.86246,             0.92481,             0.65756,            0.032984,            0.023092,            0.003372,           0.0053797,           0.0053797,             0.02548
                 100,            0.038125,            0.043511,           0.0070012,             0.90745,             0.84216,             0.91458,             0.63865,            0.033066,            0.022921,           0.0033454,           0.0054069,           0.0054069,            0.024707
                 101,            0.038041,            0.042679,           0.0074573,             0.86931,             0.86959,             0.92009,             0.64106,            0.032475,            0.022905,           0.0033437,           0.0054336,           0.0054336,            0.023934
                 102,            0.037489,            0.047127,           0.0067104,             0.83189,             0.87481,             0.91515,             0.63235,            0.033169,            0.022783,           0.0033325,           0.0054598,           0.0054598,             0.02316
                 103,            0.036827,            0.041714,           0.0062871,             0.92999,             0.83771,             0.92549,             0.65843,            0.032181,            0.022575,           0.0033261,           0.0054854,           0.0054854,            0.022385
                 104,            0.036943,            0.042579,           0.0072647,              0.9308,             0.84439,             0.92472,             0.67022,            0.031272,             0.02231,           0.0032279,           0.0055106,           0.0055106,            0.021611
                 105,            0.038141,            0.045302,           0.0066498,             0.92949,             0.84301,             0.92179,             0.66721,            0.032357,            0.022545,           0.0032528,           0.0055351,           0.0055351,            0.020835
                 106,            0.037507,            0.043151,           0.0062401,             0.88278,              0.8729,             0.92316,             0.66177,            0.031333,            0.022501,           0.0031969,           0.0055592,           0.0055592,            0.020059
                 107,             0.03641,            0.042909,           0.0058481,             0.91663,             0.84885,             0.92006,             0.66986,             0.03134,            0.022473,           0.0031271,           0.0055827,           0.0055827,            0.019283
                 108,            0.035745,            0.038255,           0.0062914,             0.88411,             0.85182,             0.90068,             0.65395,            0.033565,            0.022654,           0.0031402,           0.0056058,           0.0056058,            0.018506
                 109,            0.039412,            0.042436,           0.0064947,             0.89864,             0.82197,             0.91066,             0.65017,             0.03371,            0.022741,           0.0032098,           0.0056282,           0.0056282,            0.017728
                 110,            0.039263,            0.043955,           0.0064413,             0.89585,             0.84063,             0.90871,             0.64774,            0.033873,            0.022604,           0.0032508,           0.0056502,           0.0056502,             0.01695
                 111,            0.038952,            0.041834,           0.0069339,              0.9033,             0.84176,             0.92239,             0.65312,            0.032545,            0.022505,            0.003343,           0.0056716,           0.0056716,            0.016172
                 112,            0.038109,            0.040011,           0.0065614,             0.91197,             0.84874,             0.92578,             0.64894,            0.033241,            0.022867,           0.0033997,           0.0056925,           0.0056925,            0.015393
                 113,            0.038531,            0.045567,           0.0061193,             0.84439,              0.9045,             0.92244,              0.6476,             0.03244,            0.022369,           0.0033496,           0.0057129,           0.0057129,            0.014613
                 114,            0.035397,            0.038945,           0.0065521,             0.92686,             0.85795,             0.93187,             0.66267,            0.031669,            0.022063,           0.0032694,           0.0057327,           0.0057327,            0.013833
                 115,             0.03624,            0.045622,           0.0062302,             0.92449,              0.8617,             0.93299,             0.68133,            0.030276,             0.02169,           0.0032208,            0.005752,            0.005752,            0.013052
                 116,            0.036418,             0.04001,           0.0069599,              0.9265,             0.87176,             0.92733,             0.67615,            0.030765,            0.021557,           0.0031604,           0.0057708,           0.0057708,            0.012271
                 117,            0.036855,            0.042384,           0.0060978,              0.9307,              0.8694,             0.93661,             0.65632,            0.031797,            0.021715,           0.0031754,           0.0057891,           0.0057891,            0.011489
                 118,            0.037879,            0.040919,           0.0056897,             0.91684,             0.84312,             0.92521,             0.62305,             0.03468,            0.022504,           0.0032222,           0.0058068,           0.0058068,            0.010707
                 119,            0.036289,            0.042117,           0.0064048,             0.91553,             0.84558,             0.92146,              0.6562,            0.032441,            0.022052,           0.0032613,            0.005824,            0.005824,            0.009924
                 120,            0.038119,            0.044175,           0.0061868,             0.87606,              0.8659,             0.91433,             0.63145,            0.032995,            0.022111,           0.0032271,           0.0058407,           0.0058407,           0.0091407
                 121,            0.039367,            0.045487,           0.0070296,             0.87635,             0.87671,             0.93062,             0.65221,            0.032507,            0.021956,           0.0032361,           0.0058568,           0.0058568,           0.0083568
                 122,            0.039627,            0.044393,           0.0061939,             0.88366,             0.87612,             0.92306,             0.63952,            0.033554,            0.022246,           0.0033128,           0.0058724,           0.0058724,           0.0075724
                 123,            0.039605,             0.04202,           0.0061392,             0.88522,             0.87477,              0.9388,             0.66018,            0.031878,            0.022017,           0.0033558,           0.0058875,           0.0058875,           0.0067875
                 124,            0.037014,            0.038011,           0.0068337,             0.88299,             0.86582,             0.92714,             0.65979,            0.031685,            0.021862,           0.0033594,           0.0059021,           0.0059021,           0.0060021
                 125,            0.037026,            0.048531,           0.0061903,             0.89383,             0.86301,             0.93237,             0.65701,            0.030942,            0.021896,           0.0033679,            0.005875,            0.005875,            0.005875
                 126,            0.035956,            0.037486,           0.0069869,             0.83158,             0.91261,             0.93208,             0.65238,            0.031253,            0.021883,           0.0033679,            0.005875,            0.005875,            0.005875
                 127,            0.036429,            0.039075,           0.0060653,             0.84882,             0.91382,             0.93745,             0.65778,             0.03136,            0.021987,           0.0033635,            0.005842,            0.005842,            0.005842
                 128,            0.037195,            0.043757,           0.0064624,             0.90866,             0.86815,             0.93884,              0.6648,            0.031862,            0.022054,           0.0033119,            0.005809,            0.005809,            0.005809
                 129,            0.036534,            0.045197,           0.0056229,             0.94602,             0.85453,             0.93747,             0.67284,            0.030816,            0.021757,           0.0032573,            0.005776,            0.005776,            0.005776
                 130,            0.036066,            0.040829,           0.0068457,             0.92266,             0.86821,             0.94027,             0.66569,            0.032896,            0.022174,           0.0032472,            0.005743,            0.005743,            0.005743
                 131,            0.037004,            0.042918,           0.0063321,             0.90339,             0.87527,             0.94132,             0.65526,            0.032414,            0.022107,           0.0032758,             0.00571,             0.00571,             0.00571
                 132,            0.036726,            0.038821,           0.0057185,             0.83545,             0.91464,             0.93261,             0.66169,            0.032494,            0.022391,           0.0033813,            0.005677,            0.005677,            0.005677
                 133,            0.037398,            0.040465,           0.0064258,              0.8253,             0.91606,             0.93035,             0.65783,            0.032533,             0.02211,            0.003386,            0.005644,            0.005644,            0.005644
                 134,            0.036646,            0.045883,           0.0064596,             0.81889,             0.92188,             0.93485,             0.64909,            0.031572,            0.022343,           0.0033505,            0.005611,            0.005611,            0.005611
                 135,             0.03684,            0.041093,           0.0061304,              0.8886,             0.87836,             0.94062,             0.67756,            0.030721,            0.022271,           0.0033077,            0.005578,            0.005578,            0.005578
                 136,            0.036386,            0.044642,           0.0058169,             0.85243,              0.8969,               0.933,             0.66288,            0.032336,            0.022675,           0.0032269,            0.005545,            0.005545,            0.005545
                 137,            0.036905,            0.039056,           0.0062958,             0.90083,             0.87877,             0.93766,             0.66224,            0.032724,            0.022484,           0.0031529,            0.005512,            0.005512,            0.005512
                 138,            0.038059,            0.041451,           0.0065803,             0.88637,             0.87372,             0.93882,             0.64851,            0.033043,             0.02254,           0.0031212,            0.005479,            0.005479,            0.005479
                 139,            0.035835,            0.036826,            0.006176,             0.89554,              0.8601,             0.93584,             0.65098,            0.033218,            0.022654,           0.0031366,            0.005446,            0.005446,            0.005446
                 140,            0.038297,            0.041614,           0.0057095,             0.88029,             0.88356,             0.93641,             0.67113,            0.031433,            0.022493,           0.0031821,            0.005413,            0.005413,            0.005413
                 141,            0.036043,            0.038178,           0.0060615,             0.87049,             0.87362,             0.92623,             0.65031,            0.032647,            0.022919,           0.0032519,             0.00538,             0.00538,             0.00538
                 142,            0.036704,            0.038631,            0.006157,             0.89117,             0.87626,             0.93209,             0.67349,            0.030515,            0.022769,           0.0033195,            0.005347,            0.005347,            0.005347
                 143,             0.03553,            0.040132,            0.006369,             0.92043,             0.86833,             0.94539,             0.66866,            0.030313,            0.022568,           0.0032692,            0.005314,            0.005314,            0.005314
                 144,            0.036031,            0.044376,           0.0058967,             0.89941,             0.89155,             0.94563,             0.68131,            0.030093,            0.022226,           0.0031564,            0.005281,            0.005281,            0.005281
                 145,            0.034722,            0.041202,           0.0059749,              0.9162,             0.89174,             0.94859,             0.68405,            0.030435,            0.022122,           0.0030961,            0.005248,            0.005248,            0.005248
                 146,            0.035081,            0.038353,           0.0061278,             0.93404,             0.88489,              0.9499,             0.67961,            0.029485,            0.022203,           0.0030517,            0.005215,            0.005215,            0.005215
                 147,            0.034233,            0.039205,           0.0053255,             0.86853,             0.91799,             0.94778,             0.67301,            0.030034,            0.021776,           0.0029441,            0.005182,            0.005182,            0.005182
                 148,            0.036593,            0.041217,           0.0056934,             0.87378,             0.91405,             0.93879,             0.66967,            0.030299,            0.021562,           0.0028755,            0.005149,            0.005149,            0.005149
                 149,             0.03573,            0.043659,           0.0058739,             0.87495,             0.91647,             0.94439,             0.66421,             0.03016,            0.021683,           0.0028597,            0.005116,            0.005116,            0.005116
                 150,            0.035148,            0.041274,           0.0060018,             0.90413,             0.90554,             0.94887,             0.68529,            0.029793,            0.021336,           0.0028668,            0.005083,            0.005083,            0.005083
                 151,            0.034621,            0.038763,           0.0057597,             0.89385,             0.91296,             0.95119,             0.68873,            0.030216,            0.020932,           0.0029033,             0.00505,             0.00505,             0.00505
                 152,            0.035738,            0.041463,           0.0060997,             0.86651,             0.92692,             0.94767,             0.70637,            0.028762,            0.020862,           0.0029298,            0.005017,            0.005017,            0.005017
                 153,            0.034114,             0.03976,           0.0058833,             0.91966,             0.87894,             0.94932,             0.69491,             0.02842,            0.020693,           0.0029503,            0.004984,            0.004984,            0.004984
                 154,            0.035295,            0.037792,           0.0057475,             0.91797,             0.87417,             0.94635,             0.69152,            0.028954,            0.021003,           0.0029492,            0.004951,            0.004951,            0.004951
                 155,            0.034781,            0.039111,           0.0051054,              0.9165,             0.88729,             0.94885,             0.67844,            0.029326,            0.020822,           0.0028986,            0.004918,            0.004918,            0.004918
                 156,            0.034983,            0.036527,           0.0052767,             0.91341,             0.87518,             0.93874,             0.65847,            0.031636,            0.020734,           0.0028736,            0.004885,            0.004885,            0.004885
                 157,            0.037408,            0.040388,           0.0052232,             0.90984,             0.85916,             0.93849,              0.6678,            0.033209,             0.02092,           0.0028797,            0.004852,            0.004852,            0.004852
                 158,            0.036612,              0.0383,           0.0057652,             0.87331,             0.87384,             0.93349,             0.68202,            0.031115,            0.020581,           0.0029078,            0.004819,            0.004819,            0.004819
                 159,            0.039083,            0.040572,            0.006074,              0.9124,             0.84856,             0.93683,             0.69017,             0.03073,             0.02061,           0.0029441,            0.004786,            0.004786,            0.004786
                 160,            0.036442,             0.04282,           0.0063783,              0.8964,              0.8768,             0.94102,             0.69116,            0.029642,            0.020338,           0.0030056,            0.004753,            0.004753,            0.004753
